problem,treatment,num_tests,dilution,finished,solution_found,first_gen_found,max_gen,max_score,max_actual_score,solved_all_training,overfit_prog_id,replicate_id,seed,directory,behavioral_diversity,unique_behavioral_diversity,num_taxa,total_orgs,ave_depth,num_roots,mrca_depth,diversity,mrca_changes,mean_evolutionary_distinctiveness,min_evolutionary_distinctiveness,max_evolutionary_distinctiveness,variance_evolutionary_distinctiveness,mean_pairwise_distance,min_pairwise_distance,max_pairwise_distance,variance_pairwise_distance,current_phylogenetic_diversity,tree_size,num_sparse_taxa,mean_sparse_pairwise_distances,sum_sparse_pairwise_distances,variance_sparse_pairwise_distances
grade,cohort,10,0_00000,False,True,655,654,20,20,True,-1,8,724108,grade/cohort/20/0_00000/724108/,6.17572,331.0,1953,2000,591.456,1,578,10.9181,6,2.12534,0.342721,14.0009,0.978019,23.3458,1,30,23.5751,3713,3714,2395,12,23502864,7
grade,cohort,10,0_00000,False,True,320,319,20,20,True,-1,9,724109,grade/cohort/20/0_00000/724109/,4.69405,154.0,1957,2000,292.485,1,277,10.9213,3,2.15711,0.259937,12.0101,1.04409,24.5195,1,33,29.7503,3508,3509,2407,11,21657116,5
grade,cohort,10,0_00000,True,False,-1,3000,20,20,False,-1,10,724110,grade/cohort/20/0_00000/724110/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,cohort,10,0_00000,True,False,-1,3000,20,20,False,-1,11,724111,grade/cohort/20/0_00000/724111/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,cohort,10,0_00000,False,True,1216,1215,20,20,True,-1,12,724112,grade/cohort/20/0_00000/724112/,6.27233,300.0,1980,2000,1128.06,1,630,10.9462,3,2.92501,0.642468,12.6917,1.85482,269.697,1,1011,89515,5397,5398,2374,17,33834443,18
grade,cohort,10,0_00000,False,True,184,183,20,20,True,-1,13,724113,grade/cohort/20/0_00000/724113/,4.97485,220.0,1898,2000,158.231,1,110,10.8567,4,2.85838,0.210276,13.2447,1.77971,87.3497,1,110,566.7,3782,3783,2259,14,26486254,18
grade,cohort,10,0_00000,False,True,1267,1266,20,20,True,-1,14,724114,grade/cohort/20/0_00000/724114/,4.41817,149.0,1977,2000,1215.42,1,161,10.9436,3,3.85303,0.952648,17.2101,5.89762,721.869,1,2115,737269,6697,6698,2401,11,21863038,7
grade,cohort,10,0_00000,False,True,610,609,20,20,True,-1,15,724115,grade/cohort/20/0_00000/724115/,6.7949,387.0,1975,2000,547.155,1,508,10.9402,3,2.41309,0.351092,21.0751,1.57441,64.2822,1,82,401.618,4279,4280,2470,18,36908058,29
grade,cohort,10,0_00000,False,True,472,471,20,20,True,-1,16,724116,grade/cohort/20/0_00000/724116/,5.74241,270.0,1950,2000,424.635,1,414,10.9162,5,2.07503,0.0532384,12,0.899057,19.654,1,24,12.4636,3357,3358,2324,11,21383039,6
grade,cohort,10,0_00000,False,True,2162,2161,20,20,True,-1,17,724117,grade/cohort/20/0_00000/724117/,5.5143,226.0,1901,2000,1824.19,1,1810,10.8614,4,2.01453,0.0504531,13.0017,1.21073,14.6053,1,31,46.5274,4239,4240,2145,9,17613422,5
grade,cohort,10,0_00000,False,True,1553,1552,20,20,True,-1,18,724118,grade/cohort/20/0_00000/724118/,6.64196,318.0,1935,2000,1440.61,1,93,10.8881,3,4.20175,0.787129,357.134,127.823,214.054,1,2757,427151,6897,6898,2119,8,16253756,15
grade,cohort,10,0_00000,False,True,563,562,20,20,True,-1,19,724119,grade/cohort/20/0_00000/724119/,5.89158,253.0,1979,2000,543.678,1,435,10.94,4,2.581,0.082252,22.1107,4.68833,102.847,1,220,8014.34,4450,4451,2408,13,26350246,51
grade,cohort,10,0_00000,False,True,691,690,20,20,True,-1,20,724120,grade/cohort/20/0_00000/724120/,5.33734,206.0,1976,2000,661.033,1,346,10.9383,3,2.4113,0.183873,63.4135,17.857,60.8123,1,627,22956.4,4114,4115,2060,6,12927359,12
grade,cohort,10,0_00000,False,True,379,378,20,20,True,-1,21,724121,grade/cohort/20/0_00000/724121/,5.46779,245.0,1972,2000,363.154,1,356,10.9386,5,1.93503,0.348133,8,0.644944,13.1617,1,16,2.86965,3311,3312,2452,9,18953191,3
grade,cohort,10,0_00000,False,True,563,562,20,20,True,-1,22,724122,grade/cohort/20/0_00000/724122/,4.50029,185.0,1974,2000,549.263,1,542,10.9406,7,2.02237,0.251166,8,0.781713,13.7416,1,16,5.1467,3712,3713,2467,9,18471752,3
grade,cohort,10,0_00000,False,True,524,523,20,20,True,-1,23,724123,grade/cohort/20/0_00000/724123/,4.93894,215.0,1972,2000,496.163,1,162,10.9378,6,2.55632,0.565775,13.2306,1.73644,166.655,1,658,64035.6,4223,4224,2428,11,22082766,11
grade,cohort,10,0_00000,False,True,789,788,20,20,True,-1,24,724124,grade/cohort/20/0_00000/724124/,4.85513,189.0,1925,2000,668.105,1,402,10.8859,6,2.9925,0.407795,40.8107,5.25022,294.71,1,565,69778.4,4772,4773,2316,11,21773910,16
grade,cohort,10,0_00000,False,True,702,701,20,20,True,-1,25,724125,grade/cohort/20/0_00000/724125/,5.15298,215.0,1947,2000,650.198,1,640,10.9113,3,1.59829,0.0112972,5.01871,0.447891,6.669,1,22,3.95565,2730,2731,2064,6,12354598,2
grade,cohort,10,0_00000,False,True,376,375,20,20,True,-1,26,724126,grade/cohort/20/0_00000/724126/,5.88393,280.0,1957,2000,350.089,1,138,10.913,4,2.24901,0.150032,11.2302,1.80015,57.3623,1,442,14829.5,3420,3421,2309,11,21479910,6
grade,cohort,10,0_00000,False,True,1075,1074,20,20,True,-1,27,724127,grade/cohort/20/0_00000/724127/,4.92538,191.0,1968,2000,1028.36,1,339,10.9336,1,2.85914,0.382036,207.938,69.3322,128.572,1,1381,124813,5035,5036,2067,5,11567624,7
grade,cohort,10,0_00000,False,True,395,394,20,20,True,-1,28,724128,grade/cohort/20/0_00000/724128/,4.14881,182.0,1910,2000,366.927,1,299,10.872,2,3.239,0.784524,25.0255,2.92194,123.789,1,148,864.476,4945,4946,2421,17,31990328,15
grade,cohort,10,0_00000,False,True,585,584,20,20,True,-1,29,724129,grade/cohort/20/0_00000/724129/,4.8761,178.0,1981,2000,573.176,1,226,10.9472,6,2.41418,0.210766,74.7617,4.20533,137.078,1,695,66988.6,4100,4101,2358,8,17421998,6
grade,cohort,10,0_00000,False,True,737,736,20,20,True,-1,30,724130,grade/cohort/20/0_00000/724130/,4.68245,238.0,1977,2000,712.457,1,426,10.9436,6,3.72323,1.01267,52.0312,9.00053,368.771,1,580,48590.2,6768,6769,2636,22,43927486,43
grade,cohort,10,0_00000,False,True,773,772,20,20,True,-1,31,724131,grade/cohort/20/0_00000/724131/,5.89235,284.0,1940,2000,722.936,1,120,10.9005,3,2.37474,0.374772,82.875,27.4697,26.1841,1,1202,11612.2,3605,3606,2165,7,14852946,6
grade,cohort,10,0_00000,False,True,920,919,20,20,True,-1,32,724132,grade/cohort/20/0_00000/724132/,5.77513,224.0,1971,2000,870.713,1,255,10.9364,1,3.08083,0.36846,62.7772,12.7427,211.088,1,1229,128852,5233,5234,2349,10,21158012,15
grade,cohort,10,0_00000,False,True,328,327,20,20,True,-1,33,724133,grade/cohort/20/0_00000/724133/,6.23567,256.0,1976,2000,313.876,1,227,10.9418,5,2.34294,0.218028,27.0685,1.45318,112.541,1,179,2553.8,3886,3887,2368,16,32019064,14
grade,cohort,10,0_00000,False,True,927,926,20,20,True,-1,34,724134,grade/cohort/20/0_00000/724134/,6.03209,233.0,1946,2000,844.233,1,178,10.9044,9,3.2561,0.560094,45.1007,9.39909,391.814,1,1305,196994,5307,5308,2320,15,30217597,15
grade,cohort,10,0_00000,False,True,914,913,20,20,True,-1,35,724135,grade/cohort/20/0_00000/724135/,5.68502,269.0,1968,2000,872.844,1,602,10.9332,5,2.3667,0.196005,31.3237,5.64415,24.9909,1,538,3164.93,4239,4240,2399,10,19947870,5
grade,cohort,10,0_00000,True,False,-1,3000,20,20,False,-1,36,724136,grade/cohort/20/0_00000/724136/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,cohort,10,0_00000,False,True,1461,1460,20,20,True,-1,37,724137,grade/cohort/20/0_00000/724137/,3.49925,128.0,1983,2000,1401.43,1,1380,10.9496,7,2.71898,0.775437,23,1.94765,42.0378,1,46,24.932,5877,5878,2636,12,25475990,7
grade,cohort,10,0_00000,False,True,560,559,20,20,True,-1,38,724138,grade/cohort/20/0_00000/724138/,4.33712,143.0,1974,2000,533.331,1,499,10.9392,6,1.93546,0.0772372,6.02886,0.649014,23.8461,1,71,360.861,3425,3426,2408,10,20552571,5
grade,cohort,10,0_00000,False,True,1093,1092,20,20,True,-1,39,724139,grade/cohort/20/0_00000/724139/,6.26473,264.0,1975,2000,1043.92,1,183,10.9404,3,4.16177,0.923816,15.7585,4.73334,1023.68,1,1728,569313,7223,7224,2389,17,34109782,23
grade,cohort,10,0_00000,False,True,714,713,20,20,True,-1,40,724140,grade/cohort/20/0_00000/724140/,4.97594,218.0,1980,2000,694.146,1,677,10.9462,9,2.07479,0.0991746,11.0052,0.809221,26.4132,1,36,55.5125,3900,3901,2450,12,24976006,7
grade,cohort,10,0_00000,False,True,926,925,20,20,True,-1,41,724141,grade/cohort/20/0_00000/724141/,4.4117,144.0,1919,2000,892.034,1,793,10.8634,6,2.41739,0.145872,13.053,1.25956,38.4373,1,208,1809.52,4211,4212,2327,11,21786672,7
grade,cohort,10,0_00000,False,True,2211,2210,20,20,True,-1,42,724142,grade/cohort/20/0_00000/724142/,5.89078,291.0,1970,2000,2126.28,1,715,10.9358,6,4.6032,1.03219,35.8099,15.9801,574.903,1,2830,1.02587e+06,8672,8673,2485,14,28388562,8
grade,cohort,10,0_00000,False,True,2107,2106,20,20,True,-1,43,724143,grade/cohort/20/0_00000/724143/,5.42551,234.0,1965,2000,1982.1,1,88,10.928,4,4.4195,1.1957,45.8355,27.6237,737.244,1,3839,2.08316e+06,7597,7598,2316,10,20015656,9
grade,cohort,10,0_00000,False,True,849,848,20,20,True,-1,44,724144,grade/cohort/20/0_00000/724144/,5.0447,195.0,1946,2000,797.628,1,40,10.9049,4,3.10072,0.454398,28.7237,11.7957,158.909,1,1502,162495,4888,4889,2215,10,19407737,22
grade,cohort,10,0_00000,False,True,1543,1542,20,20,True,-1,45,724145,grade/cohort/20/0_00000/724145/,4.9265,260.0,1975,2000,1472.55,1,1212,10.9412,7,3.55458,1.05414,78.1678,5.93163,314.002,1,530,41529.6,7258,7259,2633,21,42848776,38
grade,cohort,10,0_00000,False,True,864,863,20,20,True,-1,46,724146,grade/cohort/20/0_00000/724146/,4.36387,185.0,1984,2000,804.272,1,781,10.9506,11,2.55211,0.572222,19.4,1.73118,44.1638,1,50,53.8933,4910,4911,2572,14,28159679,10
grade,cohort,10,0_00000,False,True,506,505,20,20,True,-1,47,724147,grade/cohort/20/0_00000/724147/,5.73262,244.0,1978,2000,484.618,1,18,10.9422,4,2.21436,0.274712,23.293,5.42974,63.5475,1,941,48760.5,3458,3459,2165,7,14559900,6
grade,cohort,10,0_00000,False,True,1543,1542,20,20,True,-1,48,724148,grade/cohort/20/0_00000/724148/,4.28416,125.0,1972,2000,1476.09,1,551,10.9374,9,3.23825,0.511055,41.4767,14.5571,133.089,1,1861,134382,5991,5992,2274,11,22330578,25
grade,cohort,10,0_00000,True,False,-1,3000,20,20,False,-1,49,724149,grade/cohort/20/0_00000/724149/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,cohort,5,0_00000,False,True,1778,1777,10,10,True,-1,0,725100,grade/cohort/10/0_00000/725100/,5.14256,189.0,1960,2000,1617.7,1,656,10.9258,3,3.356,0.667148,37.7294,6.13973,681.833,1,1942,811664,6135,6136,2271,13,24969408,52
grade,cohort,5,0_00000,False,True,2695,2694,10,10,True,-1,1,725101,grade/cohort/10/0_00000/725101/,6.26688,268.0,1952,2000,2457.69,1,2216,10.9125,4,2.51772,0.279184,11.7287,1.43837,232.692,1,510,32122.3,5916,5917,2239,15,29917761,23
grade,cohort,5,0_00000,False,True,2829,2828,10,10,True,-1,2,725102,grade/cohort/10/0_00000/725102/,5.76611,237.0,1979,2000,2702.52,1,445,10.9448,8,4.64377,1.39721,37.5012,36.2749,514.337,1,4521,1.29799e+06,8542,8543,2334,10,20277340,5
grade,cohort,5,0_00000,False,True,708,707,10,10,True,-1,3,725103,grade/cohort/10/0_00000/725103/,5.67822,188.0,1975,2000,677.603,1,490,10.9412,7,2.45052,0.183932,10.4436,2.17453,129.993,1,378,8844.08,4315,4316,2380,15,29666760,25
grade,cohort,5,0_00000,False,True,1803,1802,10,10,True,-1,4,725104,grade/cohort/10/0_00000/725104/,5.06068,205.0,1978,2000,1666.16,1,1581,10.9434,8,3.15831,0.587664,35.5283,5.16173,142.486,1,173,1566.5,6893,6894,2635,20,39518547,22
grade,cohort,5,0_00000,False,True,3522,3521,10,10,True,-1,5,725105,grade/cohort/10/0_00000/725105/,4.8509,142.0,1968,2000,3339.46,1,160,10.9331,4,6.92732,3.92951,24.6446,2.56383,3837.55,1,6398,7.94941e+06,12435,12436,2311,14,28891391,14
grade,cohort,5,0_00000,False,True,1163,1162,10,10,True,-1,6,725106,grade/cohort/10/0_00000/725106/,6.02283,234.0,1978,2000,1098.34,1,236,10.9432,7,2.89283,0.703197,11.8866,2.15051,459.942,1,1726,359418,4937,4938,2247,15,29947342,16
grade,cohort,5,0_00000,False,True,2568,2567,10,10,True,-1,7,725107,grade/cohort/10/0_00000/725107/,4.59345,174.0,1984,2000,2483.4,1,1683,10.9506,6,3.56214,0.726576,24.4705,5.55767,345.612,1,1596,308978,7724,7725,2483,13,26301310,7
grade,cohort,5,0_00000,False,True,1624,1623,10,10,True,-1,8,725108,grade/cohort/10/0_00000/725108/,7.03484,416.0,1977,2000,1566.55,1,1423,10.9428,18,2.96822,0.804576,154,14.0357,186.606,1,296,6088.02,6323,6324,2596,20,39466120,27
grade,cohort,5,0_00000,True,False,-1,6000,10,10,False,-1,9,725109,grade/cohort/10/0_00000/725109/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,cohort,5,0_00000,False,True,1213,1212,10,10,True,-1,10,725110,grade/cohort/10/0_00000/725110/,5.97665,242.0,1979,2000,1164.68,1,690,10.9442,5,2.2269,0.453807,12.1598,0.774483,478.468,1,954,213374,4079,4080,2122,12,24784004,26
grade,cohort,5,0_00000,False,True,2375,2374,10,10,True,-1,11,725111,grade/cohort/10/0_00000/725111/,5.59163,218.0,1959,2000,2198.06,1,87,10.9176,3,5.96233,3.2369,36.7682,4.26914,2649.68,1,4267,3.34933e+06,10274,10275,2291,16,32547642,18
grade,cohort,5,0_00000,False,True,4184,4183,10,10,True,-1,12,725112,grade/cohort/10/0_00000/725112/,4.97394,198.0,1975,2000,3519.36,1,1330,10.9394,9,4.2476,1.64975,22.8424,13.3264,712.213,1,4310,2.52312e+06,8313,8314,2365,9,17960436,2
grade,cohort,5,0_00000,False,True,2007,2006,10,10,True,-1,13,725113,grade/cohort/10/0_00000/725113/,5.44744,183.0,1967,2000,1928.49,1,1399,10.9317,6,2.77961,0.932372,17.6285,1.42256,601.345,1,1063,212331,5913,5914,2324,17,32961568,18
grade,cohort,5,0_00000,False,True,1637,1636,10,10,True,-1,14,725114,grade/cohort/10/0_00000/725114/,6.0465,275.0,1979,2000,1564.97,1,350,10.9456,6,3.23368,0.747073,17.9214,5.39797,340.067,1,2419,673292,5677,5678,2413,10,20961896,4
grade,cohort,5,0_00000,False,True,787,786,10,10,True,-1,15,725115,grade/cohort/10/0_00000/725115/,5.53586,281.0,1969,2000,729.07,1,386,10.9344,7,2.87159,0.50553,23.2782,1.80045,151.916,1,701,41919.3,5043,5044,2484,18,34960808,20
grade,cohort,5,0_00000,False,True,1716,1715,10,10,True,-1,16,725116,grade/cohort/10/0_00000/725116/,4.4455,166.0,1978,2000,1572.17,1,1139,10.9438,4,2.44609,0.473746,16.3206,1.67769,141.262,1,868,88555.2,5072,5073,2433,11,22906479,14
grade,cohort,5,0_00000,False,True,2043,2042,10,10,True,-1,17,725117,grade/cohort/10/0_00000/725117/,5.99843,237.0,1952,2000,1931.77,1,1798,10.9131,10,2.09015,0.165735,7.71587,0.73925,136.548,1,270,11168.4,4864,4865,2278,15,29375789,19
grade,cohort,5,0_00000,True,False,-1,6000,10,10,False,-1,18,725118,grade/cohort/10/0_00000/725118/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,cohort,5,0_00000,False,True,2382,2381,10,10,True,-1,19,725119,grade/cohort/10/0_00000/725119/,6.56168,314.0,1978,2000,2257.5,1,33,10.9446,1,4.38266,1.55294,22.8961,6.29838,1251.06,1,4482,3.79954e+06,7557,7558,2309,17,33570965,23
grade,cohort,5,0_00000,False,True,344,343,10,10,True,-1,20,725120,grade/cohort/10/0_00000/725120/,5.37613,197.0,1947,2000,332.908,1,247,10.9114,6,2.06842,0.127142,20.3,1.65314,21.1339,1,179,392.147,3266,3267,2336,9,18811382,3
grade,cohort,5,0_00000,False,True,1542,1541,10,10,True,-1,21,725121,grade/cohort/10/0_00000/725121/,4.64605,160.0,1929,2000,1453.97,1,520,10.8909,8,3.64734,0.682896,37.6996,7.04045,711.092,1,1887,616811,6354,6355,2129,11,22163258,34
grade,cohort,5,0_00000,False,True,2556,2555,10,10,True,-1,22,725122,grade/cohort/10/0_00000/725122/,4.85184,217.0,1944,2000,2066.07,1,2053,10.9102,5,2.29962,0.207328,14.0103,1.08427,21.1884,1,30,13.1625,5356,5357,2438,12,23363834,5
grade,cohort,5,0_00000,False,True,2221,2220,10,10,True,-1,23,725123,grade/cohort/10/0_00000/725123/,5.66375,232.0,1944,2000,2081.48,1,983,10.9065,6,3.47543,1.27815,10.8784,1.21254,1174.23,1,2222,1.05673e+06,6555,6556,2222,15,29661723,15
grade,cohort,5,0_00000,False,True,2270,2269,10,10,True,-1,24,725124,grade/cohort/10/0_00000/725124/,4.74874,198.0,1973,2000,2123.16,1,81,10.9388,3,5.22183,1.35407,175.626,114.274,999.23,1,4123,2.98784e+06,9007,9008,2352,10,21223290,11
grade,cohort,5,0_00000,False,True,2079,2078,10,10,True,-1,25,725125,grade/cohort/10/0_00000/725125/,5.5265,194.0,1971,2000,1909.31,1,1022,10.9364,5,3.59068,0.946061,10.4471,1.72552,1016.01,1,1790,575060,7079,7080,2365,17,34735122,25
grade,cohort,5,0_00000,False,True,1000,999,10,10,True,-1,26,725126,grade/cohort/10/0_00000/725126/,5.37267,227.0,1977,2000,945.247,1,805,10.9432,10,2.14293,0.121589,12.614,1.94746,136.312,1,287,16820,4164,4165,2201,10,20999244,27
grade,cohort,5,0_00000,False,True,682,681,10,10,True,-1,27,725127,grade/cohort/10/0_00000/725127/,4.96224,200.0,1976,2000,646.049,1,625,10.9418,9,2.36546,0.536929,22,1.42428,29.3312,1,44,28.4999,4466,4467,2598,15,29759610,13
grade,cohort,5,0_00000,False,True,691,690,10,10,True,-1,28,725128,grade/cohort/10/0_00000/725128/,5.3501,215.0,1972,2000,607.559,1,585,10.9378,7,2.32247,0.0970123,21.0316,1.54866,41.1282,1,48,76.7379,4236,4237,2449,14,28520811,12
grade,cohort,5,0_00000,False,True,478,477,10,10,True,-1,29,725129,grade/cohort/10/0_00000/725129/,4.32098,165.0,1971,2000,464.097,1,454,10.9376,6,2.052,0.48341,10.0625,0.814826,18.399,1,22,11.1226,3667,3668,2511,12,23798966,6
grade,cohort,5,0_00000,False,True,444,443,10,10,True,-1,30,725130,grade/cohort/10/0_00000/725130/,4.76261,140.0,1939,2000,406.009,1,144,10.8993,5,2.99599,0.262123,45.8953,6.35503,209.342,1,541,53036.3,4724,4725,2301,12,23511994,13
grade,cohort,5,0_00000,False,True,642,641,10,10,True,-1,31,725131,grade/cohort/10/0_00000/725131/,4.12359,123.0,1975,2000,618.198,1,311,10.9412,6,2.64917,0.673784,19.171,1.24067,137.882,1,611,47853.1,4653,4654,2511,13,26547620,8
grade,cohort,5,0_00000,False,True,1864,1863,10,10,True,-1,32,725132,grade/cohort/10/0_00000/725132/,6.09489,253.0,1903,2000,1732.08,1,899,10.8609,6,3.03292,0.743235,36.2965,2.47123,732.943,1,1672,635400,5297,5298,2117,12,22993684,17
grade,cohort,5,0_00000,False,True,2029,2028,10,10,True,-1,33,725133,grade/cohort/10/0_00000/725133/,5.97913,274.0,1960,2000,1923.7,1,1889,10.9251,9,2.03822,0.313091,11.0991,0.840918,26.3694,1,68,68.1847,4893,4894,2372,13,25861545,7
grade,cohort,5,0_00000,False,True,1150,1149,10,10,True,-1,34,725134,grade/cohort/10/0_00000/725134/,3.7481,154.0,1978,2000,1100.52,1,1041,10.9442,18,3.17963,0.780611,27.3058,2.97557,107.318,1,122,547.972,6420,6421,2631,19,37619911,22
grade,cohort,5,0_00000,False,True,680,679,10,10,True,-1,35,725135,grade/cohort/10/0_00000/725135/,4.9171,192.0,1897,2000,615.577,1,551,10.8494,6,2.01922,0.121799,9.03955,0.803182,25.5821,1,135,935.572,3199,3200,2175,10,18025650,3
grade,cohort,5,0_00000,False,True,719,718,10,10,True,-1,36,725136,grade/cohort/10/0_00000/725136/,4.88457,189.0,1972,2000,691.708,1,349,10.9386,5,2.62862,0.532852,14.1827,1.61734,92.7203,1,684,38994.3,4610,4611,2493,12,24794257,6
grade,cohort,5,0_00000,False,True,2829,2828,10,10,True,-1,37,725137,grade/cohort/10/0_00000/725137/,5.27637,202.0,1971,2000,2648.83,1,2427,10.9362,6,2.26362,0.386463,27.42,0.988655,287.262,1,448,31313.3,5907,5908,2298,15,30244728,15
grade,cohort,5,0_00000,False,True,2110,2109,10,10,True,-1,38,725138,grade/cohort/10/0_00000/725138/,6.3652,306.0,1966,2000,2016.24,1,185,10.9294,3,4.39546,1.84743,15.1592,2.22669,1662.71,1,3656,2.39567e+06,7636,7637,2312,16,31597971,16
grade,cohort,5,0_00000,False,True,2457,2456,10,10,True,-1,39,725139,grade/cohort/10/0_00000/725139/,4.06853,129.0,1960,2000,2129.82,1,322,10.912,3,4.29691,1.1156,53.6362,43.7434,330.746,1,2860,541631,6658,6659,2127,8,16746274,15
grade,cohort,5,0_00000,False,True,1090,1089,10,10,True,-1,40,725140,grade/cohort/10/0_00000/725140/,6.18458,265.0,1977,2000,1048.72,1,749,10.9432,4,2.42455,0.491696,13.4213,0.82325,364.609,1,605,60701.2,4502,4503,2287,15,30901392,14
grade,cohort,5,0_00000,False,True,2007,2006,10,10,True,-1,41,725141,grade/cohort/10/0_00000/725141/,5.25391,180.0,1961,2000,1836.49,1,101,10.9243,3,4.78796,2.11224,16.5954,2.42024,1997.46,1,3472,2.21197e+06,7984,7985,2273,15,30353084,24
grade,cohort,5,0_00000,False,True,902,901,10,10,True,-1,42,725142,grade/cohort/10/0_00000/725142/,5.20647,190.0,1978,2000,875.865,1,559,10.9446,8,2.77545,0.389132,51.2628,3.87378,291.941,1,639,44762.7,5063,5064,2356,17,33373790,22
grade,cohort,5,0_00000,False,True,1674,1673,10,10,True,-1,43,725143,grade/cohort/10/0_00000/725143/,5.97621,282.0,1960,2000,1611.74,1,1477,10.9262,7,2.75009,0.564135,15.9898,1.45219,204.992,1,278,6618.15,5835,5836,2427,17,33050543,13
grade,cohort,5,0_00000,False,True,5633,5632,10,10,True,-1,44,725144,grade/cohort/10/0_00000/725144/,5.53842,208.0,1951,2000,5321.18,1,601,10.9139,13,8.26406,5.44551,40.3412,3.65109,5081.52,1,9461,1.94577e+07,15074,15075,2335,17,33188448,22
grade,cohort,5,0_00000,False,True,1904,1903,10,10,True,-1,45,725145,grade/cohort/10/0_00000/725145/,4.43654,153.0,1932,2000,1800.84,1,818,10.8915,6,3.83212,0.651809,23.5833,10.4845,370.149,1,1961,530466,6951,6952,2342,13,25713564,10
grade,cohort,5,0_00000,False,True,5895,5894,10,10,True,-1,46,725146,grade/cohort/10/0_00000/725146/,4.15784,154.0,1976,2000,5621.68,1,1028,10.9426,10,6.8677,2.70899,71.986,145.569,791.879,1,9219,6.53053e+06,13443,13444,2335,9,17735160,14
grade,cohort,5,0_00000,False,True,2788,2787,10,10,True,-1,47,725147,grade/cohort/10/0_00000/725147/,4.23648,143.0,1980,2000,2587.22,1,978,10.9462,7,4.35903,1.45317,12.2342,4.42491,1221.69,1,3246,1.97513e+06,8510,8511,2467,12,24818132,7
grade,cohort,5,0_00000,False,True,1414,1413,10,10,True,-1,48,725148,grade/cohort/10/0_00000/725148/,5.00411,149.0,1919,2000,1266.55,1,359,10.8728,5,3.6759,0.673473,17.2739,4.93563,521.489,1,1869,391058,5978,5979,2270,15,28951910,29
grade,cohort,5,0_00000,False,True,4657,4656,10,10,True,-1,49,725149,grade/cohort/10/0_00000/725149/,5.68473,221.0,1973,2000,4460.67,1,160,10.9384,3,9.34147,4.81871,19.7753,10.3612,5266.89,1,8637,1.53892e+07,17054,17055,2211,15,31039162,18
grade,downsampled,100,0_00000,False,True,211,210,183,183,True,-1,0,731100,grade/downsampled/200/0_00000/731100/,7.54267,432.0,1934,2000,193.395,1,68,10.822,2,2.96221,0.0786674,53.5965,18.9691,40.9607,1,259,3939.81,4618,4619,2266,8,16520693,38
grade,downsampled,100,0_00000,True,False,-1,300,165,165,False,-1,1,731101,grade/downsampled/200/0_00000/731101/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,downsampled,100,0_00000,True,False,-1,300,164,164,False,-1,2,731102,grade/downsampled/200/0_00000/731102/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,downsampled,100,0_00000,True,False,-1,300,132,132,False,-1,3,731103,grade/downsampled/200/0_00000/731103/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,downsampled,100,0_00000,False,True,114,113,198,198,True,-1,4,731104,grade/downsampled/200/0_00000/731104/,5.70983,304.0,1956,2000,112.411,1,60,10.8785,2,1.95877,0.0283563,53,3.96597,6.54086,1,103,55.5548,2823,2824,2094,4,8719709,3
grade,downsampled,100,0_00000,True,False,-1,300,162,162,False,-1,5,731105,grade/downsampled/200/0_00000/731105/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,downsampled,100,0_00000,True,False,-1,300,170,170,False,-1,6,731106,grade/downsampled/200/0_00000/731106/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,downsampled,100,0_00000,True,False,-1,300,167,167,False,-1,7,731107,grade/downsampled/200/0_00000/731107/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grade,downsampled,100,0_00000,True,False,-1,300,162,162,False,-1,8,731108,grade/downsampled/200/0_00000/731108/,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
